Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2017-18,129,Navy,77.3,25.3,0,73.7,80.4,128.5
2017-18,130,Army,30.1,17.7,6,56,11.6,70.5
2018-19,1,Ohio St,364.3,382,251,376.3,352.3,262.8
2018-19,2,Washington St,361,311,299,359.3,362.7,367.3
2018-19,3,West Virginia,352.7,393.3,277,398.8,314.3,307.3
2018-19,4,Texas Tech,346.5,283.7,247,432.2,275.2,324.1
2018-19,5,Mississippi,334.4,327.3,152,324.5,346.2,313.8
2018-19,6,Oklahoma,322.9,350.3,308,319.7,326,361.8
2018-19,7,Alabama,320.2,289.7,295,332.7,310.9,187.9
2018-19,8,NC State,313.5,253.3,139,337.7,289.3,277.3
2018-19,9,Hawai'i,313.2,316,168,306.2,319.1,241.8
2018-19,10,Oklahoma St,309.8,284,333,317.5,302,389.2
2018-19,11,Colorado St,309.3,288.7,373,375.4,254.2,288.5
2018-19,12,Old Dominion,308.5,315.3,312,345.6,277.7,166.7
2018-19,13,Purdue,307.5,293.3,184,338.6,271.3,251.5
2018-19,14,UMass,298.8,336.7,287,340.6,264,292.3
2018-19,15,N Texas,294.5,272,193,337,264.1,296.5
2018-19,15,Utah St,294.5,297,359,386.2,229,216.4
2018-19,17,Boise St,292,219,125,262.3,326.7,262.6
2018-19,18,Baylor,288.3,285,384,228.8,330.7,288.5
2018-19,19,Houston,287.9,225.3,230,270,300.7,261.3
2018-19,20,E Carolina,282.1,178.3,73,345.7,205.8,320.3
2018-19,21,Clemson,278.8,264,347,275.8,281,216.8
2018-19,22,Stanford,278,228.7,105,314.2,252.1,186.3
2018-19,23,Missouri,269.8,285.7,373,272.8,266.8,290.9
2018-19,24,Fresno St,268.7,221,176,317.4,238.3,224.4
2018-19,25,Nevada,267,269.7,200,267.8,266.4,276.4
2018-19,26,Syracuse,266.7,260,303,318.4,229.7,282.5
2018-19,27,Florida St,265.5,230.7,154,280.3,247.8,192.9
2018-19,28,South Carolina,265.3,309,218,233.2,297.3,216.7
2018-19,29,Arkansas St,263.5,265.7,275,255,269.6,340.9
2018-19,30,Liberty,261.1,127.3,154,241.8,274,447
2018-19,31,SMU,259.2,313,319,252.8,264.5,300.1
2018-19,32,Texas,258.2,226.7,177,254.2,261.3,258.8
2018-19,33,UCF,258.1,211.7,120,292.4,210,330.5
2018-19,34,Indiana,257.8,261,345,257.9,257.8,260.6
2018-19,35,Temple,257.7,238.3,228,229.4,277.9,249.9
2018-19,36,Notre Dame,257.5,268,160,212.3,296.1,178.9
2018-19,37,Colorado,255.9,184.7,170,259.8,252.7,251.6
2018-19,38,Southern Miss,255,170.7,126,287,223,236.8
2018-19,39,New Mexico St,253.3,284,313,272.5,242.3,340.2
2018-19,40,Texas A&M,252.4,206.3,140,270,234.8,255.7
2018-19,41,Virginia Tech,251.6,243.3,219,253,250.2,240.9
2018-19,42,San Jose St,251.5,273.7,307,301.8,222.7,196.9
2018-19,43,Middle Tenn,249.5,317.7,330,244.2,252.8,251.1
2018-19,44,USC,249.1,288.7,349,267.7,230.5,299
2018-19,45,Iowa St,247.8,266.7,315,277.3,218.2,273.1
2018-19,46,Nebraska,247.6,231.7,260,241.2,255.4,277.5
2018-19,47,Oregon,246.3,182,166,283.8,208.8,176.2
2018-19,48,Arizona,245.9,312,282,231.8,262.8,187.8
2018-19,49,Oregon St,245.5,249,282,218.2,268.3,192.7
2018-19,50,Ball St,245.4,288,239,286,211.5,171.6
2018-19,51,Duke,245.3,247.7,440,244.2,246,207.8
2018-19,52,Florida Atlantic,244.5,286.7,305,299.4,198.8,215.6
2018-19,53,Northwestern,239.4,206,241,247.7,231.1,233.8
2018-19,54,Vanderbilt,239.3,281.3,286,236.5,242,245.1
2018-19,55,UL Monroe,238.5,265,201,238,238.9,288.8
2018-19,56,North Carolina,238.2,235,276,271,216.3,218.7
2018-19,57,UCLA,237.8,322.3,466,241.1,233,344.5
2018-19,58,Bowling Green,236.9,155.7,147,240,234.3,228.1
2018-19,59,Wake Forest,235.6,237,328,191.8,279.3,280
2018-19,60,LSU,234.9,349,394,228,241.8,201.1
2018-19,60,Louisiana Tech,234.9,282.3,285,224.5,240.1,226.8
2018-19,62,Florida Intl,233.4,239.3,223,223.2,243.7,225.3
2018-19,62,S Florida,233.4,154.3,268,227.8,239,254.6
2018-19,64,W Michigan,233.3,215.7,175,271.6,206,164.8
2018-19,65,Arizona St,232.7,192,129,269.3,201.3,255.7
2018-19,66,Auburn,229.5,240.7,378,224.8,234.2,223.3
2018-19,67,Memphis,229,187.3,171,239.5,220,338.9
2018-19,68,Buffalo,227.3,225.7,274,233.4,223.5,300.5
2018-19,69,Georgia,227.2,229,224,234,221.3,177
2018-19,70,Marshall,223.9,205.7,221,222,225.3,239.6
2018-19,71,Washington,223.1,243.7,315,210.2,231.1,216.3
2018-19,72,E Michigan,220.4,158.3,204,181.6,248.1,257.3
2018-19,73,BYU,218.6,251.7,358,222.6,215.7,194.7
2018-19,74,Penn St,218.1,228,246,237.4,195.5,290.2
2018-19,75,Troy,217.8,189.7,320,210.6,223,262.6
2018-19,76,Iowa,217.3,188,214,178.8,255.8,189.8
2018-19,77,Michigan St,217.2,163.7,172,227.3,205.5,215.2
2018-19,78,Kent St,217,202,209,248,199.3,124.3
2018-19,79,W Kentucky,215.9,178,92,219.5,213.9,340.9
2018-19,80,Michigan,215.7,246.3,249,199.7,234.3,171.2
2018-19,81,Louisville,215.4,148.7,79,226.3,202.2,294.5
2018-19,82,Toledo,214.4,192.3,264,213.3,215.5,277.3
2018-19,83,Virginia,213.3,246.7,208,175.8,240.1,247.6
2018-19,84,Boston College,212.5,217.3,251,203,224,166.3
2018-19,85,Miami OH,212.3,155,159,226.2,198.3,246.1
2018-19,86,Cincinnati,209.6,242.3,206,245,184.3,222.4
2018-19,87,Minnesota,208.8,151,132,208.9,208.7,126.1
2018-19,88,Georgia St,208.5,141,170,217.8,200.8,274.9
2018-19,89,Utah,207.8,193.3,302,229.4,194.4,251.3
2018-19,90,TCU,207.1,119.7,28,206.6,207.4,240.8
2018-19,91,Louisiana,202.8,157.3,174,248.8,174.1,219.6
2018-19,92,Ohio,202.8,167.3,206,183.4,216.6,189.9
2018-19,93,S Alabama,202.5,195,202,192.6,210.8,235.5
2018-19,94,UAB,199.9,201,373,207.8,195,181.8
2018-19,95,Akron,195.7,227.3,178,206.5,189.6,211.7
2018-19,96,Florida,194.2,195,170,179.6,206.3,179.5
2018-19,97,Tennessee,193.9,169.7,139,190.7,197.8,168.1
2018-19,98,Kansas,191.6,189,159,195.8,188.2,213.9
2018-19,99,UTEP,189.2,224.7,114,188,190.2,136.2
2018-19,100,App State,184.8,134.3,215,151.8,208.4,205.5
2018-19,101,Tulane,182.3,194.3,145,255,130.4,157.7
2018-19,102,Rice,182.1,141,96,202.4,167.6,144.8
2018-19,103,San Diego St,180.2,176.7,134,176.8,183.5,140.3
2018-19,104,California,178.9,159,164,158,199.8,264.3
2018-19,105,Arkansas,177.6,161.7,135,198.5,152.6,207.8
2018-19,106,Texas St,176.8,140,133,162.8,188.5,212.1
2018-19,107,Tulsa,175.4,205.7,271,174,176.5,173.1
2018-19,108,Coastal Car,175.2,191,293,144,201.2,193.8
2018-19,109,Charlotte,172.6,145.3,111,175.6,170.2,133.9
2018-19,110,UNLV,170.2,169,183,158.2,180.2,183.9
2018-19,111,Illinois,168.2,163,281,167,169.2,174.8
2018-19,112,UConn,166.2,166,100,155.4,175.2,268.4
2018-19,113,Kansas St,163,174,183,160.7,165.8,160.5
2018-19,114,Wisconsin,161.2,156,73,184.9,133.7,192.1
2018-19,115,New Mexico,160.1,107.7,34,135.8,180.3,115.2
2018-19,116,Miami,160,90.3,48,146.4,169.7,243.3
2018-19,117,UTSA,159.8,191.7,269,180.7,139,189.6
2018-19,118,N Illinois,155.4,211.7,179,129.6,169.7,194.2
2018-19,119,Mississippi St,155.1,150.3,152,185.8,124.3,158
2018-19,120,Kentucky,151.3,167.7,121,116,186.7,184.8
2018-19,121,Maryland,141.3,190,185,136,146.5,161.2
2018-19,122,Air Force,140.6,93,81,141.2,140.2,102.8
2018-19,123,Pittsburgh,139.7,91.7,136,140.2,139.4,224.7
2018-19,124,C Michigan,139.3,96,133,138.4,140,255.9
2018-19,125,Rutgers,132.2,71.3,109,145.6,113.4,112.3
2018-19,126,Wyoming,122.9,118,41,138.8,109.7,164.7
2018-19,127,Army,83.7,63.3,85,66.8,93.4,30.1
2018-19,128,Georgia So,83.2,57,33,112.2,62.4,111.5
2018-19,129,Georgia Tech,82.1,68.3,77,90.4,76.1,81.5
2018-19,130,Navy,66.8,100,81,64.8,67.9,77.3
2019-20,1,Washington St,433.5,421.7,351,514.4,375.7,361.3
2019-20,2,LSU,395.4,448,463,349,430.3,234.9
2019-20,3,San Jose St,348.4,376.7,290,318.2,373.5,251.5
2019-20,4,Alabama,344.9,337.3,327,328.7,361.2,320.2
2019-20,5,Hawai'i,339.7,364.3,493,355.7,323.7,313.2
2019-20,6,USC,335.8,418.3,334,340.5,331.7,249.1
2019-20,7,Troy,316,291.7,304,346.8,290.3,217.8
2019-20,8,Texas Tech,314.5,366.7,399,329,302.5,346.5
2019-20,9,Iowa St,314.1,261.3,227,354.3,273.8,247.8
2019-20,10,UCF,313.4,301,277,349.8,287.4,258.1
2019-20,11,Purdue,309.9,335,408,321.3,294,307.5
2019-20,12,SMU,309,245.3,305,317,302.1,259.2
2019-20,13,Arkansas St,308.3,363,393,287.2,323.4,264.8
2019-20,14,E Carolina,304.7,393.3,308,323.5,292.2,282.1
2019-20,15,Florida,303.3,341.7,305,344.8,279.6,194.2
2019-20,16,Colorado St,297,284.3,289,302.4,292.5,309.3
2019-20,17,North Carolina,296.3,352.7,296,267.8,316.6,238.2
2019-20,18,Indiana,290.8,262.7,227,251.6,318.9,257.8
2019-20,19,Memphis,290.7,321.7,479,260.3,316.7,229
2019-20,20,Texas,289.3,251.7,207,333.5,251.4,258.2
2019-20,21,Southern Miss,289.3,263,301,306.5,280.6,255
2019-20,22,Clemson,288.7,300.3,234,278.7,296.3,278.8
2019-20,23,BYU,288,306.7,274,262.2,306.4,218.6
2019-20,24,Oklahoma,287.8,226.3,225,311.2,273.1,322.9
2019-20,25,E Michigan,283.5,310.7,311,315.3,267.6,220.4
2019-20,26,Tulsa,281.3,308.7,331,291.7,271,175.4
2019-20,27,Liberty,280.5,250.7,270,259.5,292.6,261.1
2019-20,28,Wake Forest,279.6,293.3,175,320.8,238.3,235.6
2019-20,29,Florida Atlantic,274.5,262.7,333,246.2,298.9,244.5
2019-20,30,N Texas,274.3,232,268,309.2,245.2,294.5
2019-20,31,Louisiana Tech,272.5,222.3,163,305.6,248.9,234.9
2019-20,32,Utah St,269.7,265.3,317,279.2,262.9,294.5
2019-20,33,Virginia,265,305.7,323,244,283,213.3
2019-20,34,Arizona,264,165,228,251.8,274.2,245.9
2019-20,35,Florida St,263.5,257.7,246,287.5,239.5,265.5
2019-20,36,Ohio St,263.1,317.7,320,246.7,279.6,364.3
2019-20,37,Stanford,262.4,356.7,276,239.6,294.4,278
2019-20,38,Pittsburgh,260.9,267,361,262.8,259,139.7
2019-20,39,Minnesota,259.8,262,279,230.7,288.8,208.8
2019-20,40,UL Monroe,259.5,320.3,330,291.4,233,238.5
2019-20,41,Boise St,255.6,220.3,188,260.8,251.1,292
2019-20,42,W Kentucky,255.6,294.3,358,258.8,253.3,215.9
2019-20,43,UCLA,255.5,315,343,230.2,280.8,237.8
2019-20,44,Baylor,255.5,235.7,234,256,255,288.3
2019-20,45,Oregon,254,168.3,138,270,240.3,246.3
2019-20,46,Notre Dame,252.2,250.3,247,284.9,214,257.5
2019-20,47,Oregon St,251.8,313,243,232.6,267.8,245.5
2019-20,48,Michigan,250.8,301.3,233,251,250.7,215.7
2019-20,49,C Michigan,249.7,228,165,261.6,242.3,139.3
2019-20,50,West Virginia,247.6,233,158,318.6,188.5,352.7
2019-20,51,Nevada,244.9,302,401,281.6,218.7,267
2019-20,52,Michigan St,244.8,300.3,320,270.3,215,217.2
2019-20,53,Arizona St,244.3,235.7,195,299.3,189.2,232.7
2019-20,54,Miami,242.2,187.7,153,270.6,221.9,160
2019-20,55,Texas St,240,236.7,293,281,205.8,176.8
2019-20,56,Colorado,238.2,188.7,157,277.5,198.8,255.9
2019-20,57,Syracuse,236.5,206.3,261,257.2,219.2,266.7
2019-20,58,Louisville,235.3,219.7,312,208,254.9,215.4
2019-20,59,Temple,233.8,246,194,249.5,218,257.7
2019-20,60,Washington,232.8,224.3,223,241.8,223.8,223.1
2019-20,61,Louisiana,231.2,290,246,222.8,236.5,202.8
2019-20,62,Kansas,230.6,232.7,119,221,242.2,191.6
2019-20,63,W Michigan,230,233.3,193,184.8,262.3,233.3
2019-20,64,Iowa,228.9,206.7,213,259.4,193.3,217.3
2019-20,65,NC State,228.9,209,157,220.8,238.6,313.5
2019-20,66,Tennessee,226.1,257.7,238,225.6,226.8,193.9
2019-20,67,Ball St,225.4,264.3,317,240.6,212.7,245.4
2019-20,68,Middle Tenn,224.5,294.3,301,213.8,233.5,249.5
2019-20,69,Ohio,223.2,254.3,144,247.4,205.9,202.8
2019-20,70,Kent St,221.4,288,298,279.5,192.4,217
2019-20,71,UConn,221.3,251,250,278.4,173.7,166.2
2019-20,72,Florida Intl,221,237.3,312,175.2,266.8,233.4
2019-20,73,Texas A&M,220.8,155.7,95,254,187.7,252.4
2019-20,74,Missouri,220.8,190,185,228.2,212,269.8
2019-20,75,Utah,220.5,161.3,126,246.8,198,207.8
2019-20,76,Georgia,217.7,252,250,206.8,227,227.2
2019-20,77,Fresno St,217.6,192.7,164,251.6,189.3,268.7
2019-20,78,South Carolina,216.8,215,105,216.5,217.2,265.3
2019-20,79,Charlotte,213.6,176.7,198,234.6,198.6,172.6
2019-20,80,Nebraska,212.6,182,100,187.4,247.8,247.6
2019-20,81,Virginia Tech,212.2,191.3,110,204.6,218.5,251.6
2019-20,82,Penn St,211.3,114,133,201.2,221.3,218.1
2019-20,83,San Diego St,210.5,229.3,287,236.2,192.1,180.2
2019-20,84,N Illinois,210.2,134.7,93,126,258.3,155.4
2019-20,85,Houston,208.7,216.7,393,297.8,157.9,287.9
2019-20,86,New Mexico St,208.6,160.7,173,239,191.3,253.3
2019-20,87,Oklahoma St,208.6,195.7,184,188.8,222.7,309.8
2019-20,88,UAB,207.8,163,298,228.2,195,199.9
2019-20,89,UNLV,206.5,183.3,229,190,220.2,170.2
2019-20,90,Coastal Car,205.4,186,157,219.2,193.8,175.2
2019-20,91,App State,204.4,206.3,142,217.7,193,184.8
2019-20,92,Auburn,203.8,198,176,248.7,159,229.5
2019-20,93,Tulane,203.1,212.7,215,213.8,195.4,182.3
2019-20,94,Wisconsin,200,232.7,186,195.6,204.4,157.7
2019-20,95,Toledo,197,240.3,173,207.6,188.2,214.4
2019-20,96,TCU,196.4,177.3,144,210.2,184.8,207.1
2019-20,97,Akron,195.2,172.7,33,213,177.3,195.7
2019-20,98,California,193.6,262.3,272,160.4,217.3,179.3
2019-20,99,Arkansas,193.1,118,77,184.7,203.2,177.6
2019-20,100,Mississippi,189.9,205.3,245,203.2,174,334.4
2019-20,101,Marshall,188.8,123.3,194,179.7,197.8,223.9
2019-20,102,Illinois,185.3,191.7,285,171.6,201.3,168.2
2019-20,103,Georgia St,184.6,182,156,229.8,152.3,208.5
2019-20,104,UTEP,184,264.3,213,190.4,178.7,189.2
2019-20,105,Cincinnati,182.3,192.7,116,168.5,192.6,209.6
2019-20,106,New Mexico,181.8,124,107,186.8,177.7,160.1
2019-20,107,UTSA,180.3,271.3,280,209.8,155.7,159.8
2019-20,108,Miami OH,179.7,204,248,187,176.4,212.3
2019-20,109,Kansas St,178.3,142.3,124,191.2,165.5,163
2019-20,110,Old Dominion,178.1,261,173,181.4,175.3,308.5
2019-20,111,Mississippi St,177.3,137,221,155.8,198.8,155.1
2019-20,112,Boston College,176.3,91,87,221,144.4,212.5
2019-20,113,Vanderbilt,169.6,112,169,153.7,188.8,239.3
2019-20,114,Rice,166,181,115,170,162,182.1
2019-20,115,UMass,165.8,157.3,146,190.4,145.3,298.8
2019-20,116,S Florida,163.1,142.3,116,171.2,153.4,233.4
2019-20,117,Duke,162.5,158.7,156,151.2,172,245.3
2019-20,118,Maryland,162,95.3,152,147,174.5,141.3
2019-20,119,S Alabama,161.9,204.3,279,157.6,165.5,202.5
2019-20,120,Bowling Green,144.9,140.3,81,178.4,117,236.9
2019-20,121,Buffalo,143.8,126.7,77,148.2,140.7,227.3
2019-20,122,Wyoming,143.3,142,234,120.8,159.4,122.9
2019-20,123,Rutgers,139.3,125.7,199,176.1,87.8,132.2
2019-20,124,Georgia Tech,135.4,83.3,40,100.8,176.8,82.1
2019-20,125,Air Force,130.1,166.7,30,79,166.6,140.6
2019-20,126,Kentucky,121.8,68,73,130.7,109.2,151.3
2019-20,127,Northwestern,117,75.3,55,118,115.6,239.4
2019-20,128,Navy,94.6,68.7,98,113.6,81,66.8
2019-20,129,Army,85.2,66.7,25,93.5,80.4,83.7
2019-20,130,Georgia So,75.4,116.7,95,50.8,93,83.2
2020-21,1,Florida,378.6,384.3,271,357.2,393.9,303.3
2020-21,2,Arkansas St,361.6,432.3,511,414.3,326.5,308.3
2020-21,3,Alabama,358.2,393,464,345.6,366,344.9
2020-21,4,Clemson,358.1,305.7,400,341.4,372,288.7
2020-21,5,UCF,357.4,265.3,217,316.8,384.5,313.4
2020-21,6,Fresno St,356.3,419,350,318.5,375.3,217.6
2020-21,7,Mississippi,344.9,328,346,376.6,313.2,189.9
2020-21,8,BYU,337.1,328,441,331.3,344,288
2020-21,9,SMU,334.2,289.7,314,329.7,336.5,309
2020-21,10,Toledo,325.8,368,265,295.3,356.3,197
2020-21,11,Kent St,323.5,358.3,343,289.5,357.5,221.4
2020-21,12,USC,319.3,315.3,320,327.7,311,335.8
2020-21,13,Nevada,319.1,295,271,370.8,277.8,245.5
2020-21,14,LSU,312.2,309.3,435,324.8,303.8,395.4
2020-21,15,Memphis,311.8,261.7,284,352.4,271.2,290.7
2020-21,16,Purdue,309,312.7,334,279,369,309.9
2020-21,17,North Carolina,300.7,223,234,314.6,289.2,296.3
2020-21,18,San Jose St,298.4,345.7,278,329.3,279.8,348.4
2020-21,19,Oklahoma,298.1,238,249,305.3,293.3,287.8
2020-21,20,Mississippi St,296.3,221.3,148,254.8,330.8,177.3
2020-21,21,Stanford,286.7,324,428,327,278.6,262.4
2020-21,22,Troy,285.9,258.7,354,349.8,243.3,316
2020-21,23,Boston College,284.2,346.3,520,257.5,316.2,176.3
2020-21,24,W Michigan,283.8,257,273,260.7,307,230
2020-21,25,Wake Forest,282.3,353.3,407,237.3,309.2,279.6
2020-21,26,Texas,280.1,304,335,294.8,265.4,289.3
2020-21,27,Miami,277,299.7,356,251,298.7,242.2
2020-21,27,E Michigan,277,307.3,242,283.7,270.3,283.5
2020-21,29,West Virginia,275.6,233.7,280,260.5,287.6,247.6
2020-21,30,N Texas,274.3,266.7,267,275.4,273,274.3
2020-21,31,Ball St,270.5,246.3,217,231.7,293.8,225.4
2020-21,32,Missouri,266.8,266.3,241,299.7,217.5,220.8
2020-21,33,Houston,265.8,235,249,271,260.5,208.7
2020-21,34,Maryland,264,261,260,327,222,162
2020-21,35,Ohio St,262.5,231,194,296.7,242,263.1
2020-21,36,NC State,261.9,296.7,268,239.5,284.3,228.9
2020-21,37,Penn St,256,248.7,327,302.8,197.5,211.3
2020-21,38,Pittsburgh,254.8,276.7,196,273.6,236,260.9
2020-21,39,Washington St,254.8,264,281,321,232.7,433.5
2020-21,40,Tulsa,252.9,227,347,307,225.8,281.3
2020-21,41,Indiana,250.9,148.7,201,209,276,290.8
2020-21,42,Michigan,250.3,211,112,194.7,306,250.8
2020-21,43,Georgia,249.9,280.7,404,293,231.4,217.7
2020-21,44,Texas Tech,247.9,252.7,117,226.8,274.3,314.5
2020-21,45,S Alabama,247.2,260,182,230.2,267.6,161.9
2020-21,46,Oregon,246.1,188.3,226,280.5,232.4,254
2020-21,47,Virginia,244.8,252.3,267,256.6,230,265
2020-21,48,Louisville,244,257.3,199,292.7,185.6,235.3
2020-21,49,Boise St,241.9,227.7,221,243.3,240.8,255.6
2020-21,50,Iowa St,241.3,241.7,156,239.8,242.8,314.1
2020-21,51,N Illinois,240.5,244,221,228,253,210.2
2020-21,52,Arkansas,240.2,240.3,108,221.8,258.6,193.1
2020-21,53,Oklahoma St,239.1,307.3,305,226.8,249.3,208.6
2020-21,54,Michigan St,238.9,224,325,199.3,291.7,244.8
2020-21,55,Texas St,238.4,304.7,202,267.3,209.5,240
2020-21,56,Miami OH,238.3,238.3,308,288,213.5,179.7
2020-21,57,Cincinnati,237.4,271,206,244.5,223.3,182.3
2020-21,58,Notre Dame,237.3,246.7,236,218.8,255.8,252.2
2020-21,59,Texas A&M,234.1,236.3,232,223,241.5,220.8
2020-21,60,Hawai'i,231.4,208.7,136,279.8,171,339.7
2020-21,61,S Florida,230.9,281.3,404,297.7,190.8,163.1
2020-21,62,Middle Tenn,230.4,263.3,210,178.3,256.5,224.5
2020-21,63,Georgia St,230.3,321,257,215.4,245.2,184.6
2020-21,64,E Carolina,229.6,200.7,333,250.8,212.6,304.7
2020-21,65,UL Monroe,229,224.7,213,234.6,223.4,259.5
2020-21,66,Coastal Car,227.7,247,318,213.6,239.5,205.4
2020-21,67,Washington,226.5,255,254,226.5,,232.8
2020-21,68,Liberty,226.4,211,210,281,182.8,280.5
2020-21,69,Southern Miss,225.6,182.7,209,254.5,167.7,289.3
2020-21,70,UCLA,224.4,249.3,192,220.3,230,255.5
2020-21,71,Charlotte,222.8,191.7,219,202,233.3,213.6
2020-21,72,Duke,222.6,194.3,148,194,246.5,162.5
2020-21,73,Auburn,220.3,189.7,300,216.8,223.2,203.8
2020-21,74,Baylor,219.9,232.7,86,196.8,238.4,255.5
2020-21,74,Vanderbilt,219.9,220.3,239,232.6,204,169.6
2020-21,76,Utah,215.8,239.7,305,231.7,192,220.5
2020-21,77,Rice,215.2,200.3,188,215,215.3,166
2020-21,78,Arizona,213,173.3,213,217.7,206,264
2020-21,79,Oregon St,211.3,215.7,224,238.4,143.5,251.8
2020-21,80,UTEP,211.2,189.7,196,196,214.2,184
2020-21,81,Louisiana,208.2,138,146,239.8,190.1,231.2
2020-21,82,Temple,208,137.7,95,192,220,233.8
2020-21,83,Tennessee,204.7,252.3,189,178.8,230.6,226.1
2020-21,84,C Michigan,202.3,196,165,206,198.7,249.7
2020-21,85,Colorado,201.5,185,196,222,181,238.2
2020-21,86,Louisiana Tech,200.7,156.3,119,237,182.5,272.5
2020-21,87,Virginia Tech,200.6,230.7,212,187.5,216.4,212.2
2020-21,88,Colorado St,199.5,191.7,144,255,181,297
2020-21,89,Minnesota,199.1,208.3,180,209.3,191.5,259.8
2020-21,90,Georgia Tech,199.1,182.3,250,188.2,215.5,135.4
2020-21,91,Rutgers,198.4,129.3,122,201.4,194.8,139.3
2020-21,92,UAB,198.3,205.3,252,148.7,228,207.8
2020-21,93,Marshall,198.2,139,114,213.5,167.7,188.8
2020-21,94,New Mexico,198,146.7,196,92,215.7,181.8
2020-21,95,Northwestern,197.9,199,291,175.5,215.8,117
2020-21,96,Iowa,197.6,208,211,199.8,195.5,228.9
2020-21,97,TCU,196.3,177.3,161,221.2,159,196.4
2020-21,98,Arizona St,194.3,214.3,139,277,166.7,244.3
2020-21,99,UTSA,193.6,153.3,208,235.8,158.5,180.3
2020-21,100,California,192.8,216.3,183,167,218.5,193.6
2020-21,101,App State,192.2,145.3,136,194.2,190.5,204.4
2020-21,102,Buffalo,191,194.7,140,193.3,189.3,143.8
2020-21,103,Nebraska,190.1,206.3,255,146.7,216.2,212.6
2020-21,104,Florida St,187.9,180.7,198,182.8,193,263.5
2020-21,105,South Carolina,187.2,155.3,107,178.6,195.8,216.8
2020-21,106,UNLV,185.8,209,245,180,191.7,206.5
2020-21,107,Kansas St,185.7,112.7,174,211.6,159.8,178.3
2020-21,108,Wisconsin,181,153.3,144,199,167.5,200.1
2020-21,109,Tulane,176.7,166,168,194.2,164.1,203.1
2020-21,110,Syracuse,173.3,161.3,185,207.8,131.8,236.5
2020-21,111,W Kentucky,168.4,173,180,176.5,163.7,255.6
2020-21,112,Kansas,154.3,160,102,168.8,142.8,230.6
2020-21,113,Wyoming,153.3,84.7,64,88,186,143.3
2020-21,114,Illinois,152.9,142,120,200,124.6,185.3
2020-21,115,San Diego St,151.4,145.3,230,139.5,163.3,210.5
2020-21,116,Ohio,146,146,81,101.5,235,223.2
2020-21,117,Florida Atlantic,144.4,167.3,151,142.5,146,274.5
2020-21,118,Bowling Green,142.4,159.7,135,162,129.3,144.9
2020-21,119,Akron,139.7,113.3,112,118,161.3,195.2
2020-21,120,Utah St,135.8,170,123,155.5,96.5,269.7
2020-21,121,Florida Intl,133.3,132.3,147,125,141.5,221
2020-21,122,Kentucky,121.8,120.7,99,133.2,112.3,121.8
2020-21,123,UMass,120.3,133.7,172,,120.3,165.8
2020-21,124,Georgia So,107.8,113.7,126,95.7,119.8,75.4
2020-21,125,Navy,97.4,41.3,9,79.8,115,94.6
2020-21,126,Air Force,83.7,100,107,58.7,108.7,130.1
2020-21,127,Army,38.6,28.3,57,22,59.3,85.2
2020-21,128,UConn,,,,,,221.3
2020-21,128,Old Dominion,,,,,,178.1
2020-21,128,New Mexico St,,,,,,208.6
2021-22,1,W Kentucky,430.3,442.3,422,414,440.5,167.3
2021-22,2,Virginia,397,365.7,414,366.7,433.4,244.8
2021-22,3,Ohio St,380.9,472,573,371.6,391.8,262.5
2021-22,4,Mississippi St,368.8,347,290,335.8,401.7,296.3
2021-22,5,Purdue,355.4,412.3,534,332.7,374.9,309
2021-22,6,Alabama,343.4,323.7,369,368,324.9,358.2
2021-22,7,Nevada,339.2,258,121,388,304.3,319.1
2021-22,8,Pittsburgh,328.3,217.3,170,382.8,281.6,254.8
2021-22,9,Fresno St,314.3,311.3,286,319,311,356.3
2021-22,10,Arkansas St,313.5,331.3,277,310.2,316.2,361.6
2021-22,11,Miami,312.5,354.3,390,310.3,315,277.3
2021-22,12,Wake Forest,311.6,251,304,294.4,322.4,282.3
2021-22,13,SMU,303.2,251.3,298,347.6,266.2,334.2
2021-22,14,Memphis,301.8,261.7,336,284,323.2,311.8
2021-22,15,Maryland,301.1,255,275,309.7,292.5,264
2021-22,16,USC,298.3,279.3,265,303,291.8,319.3
2021-22,17,Utah St,295.2,303,273,268.4,312,135.8
2021-22,18,NC State,288.5,319.3,247,264.7,317.2,262.8
2021-22,19,Notre Dame,282.5,384,509,260.3,308.3,237.4
2021-22,20,Marshall,280.6,188.3,99,274.6,284.9,198.2
2021-22,21,Miami OH,277.1,286.7,228,289.3,271,238.3
2021-22,22,E Carolina,274,316.7,228,220,319,229.6
2021-22,23,Mississippi,272.8,248,184,287.2,258.3,344.9
2021-22,24,Houston,272.6,285.3,283,275.5,271.3,265.8
2021-22,25,Iowa St,269.3,258.7,204,279.2,262.1,241.3
2021-22,26,E Michigan,269,216.7,254,266.2,271,277
2021-22,27,C Michigan,267.2,201.7,193,265.2,268.6,202.3
2021-22,28,S Alabama,265.2,265.3,354,304.4,232.5,247.2
2021-22,29,New Mexico St,264.7,243.3,420,271.8,260.7,
2021-22,30,Florida Intl,264.2,168.7,231,300.4,234,133.3
2021-22,31,Texas Tech,264.2,199,252,260.8,266.6,248.6
2021-22,32,Nebraska,263.4,265.7,198,255.3,273,190.1
2021-22,33,Louisiana Tech,262.8,242.3,303,264.2,261.7,200.7
2021-22,34,Tennessee,260.7,281.7,378,236,295.2,204.7
2021-22,34,Boise St,260.7,213.7,228,273.7,247.7,241.9
