Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2013-14,82,Michigan,30.4,37.7,38,29.1,31.8,24.5
2013-14,83,Kent St,30.4,28.7,32,30,30.6,24.2
2013-14,84,UCLA,30.2,27.7,30,33,27.7,35.4
2013-14,85,Miami,30.1,27.3,27,27,33.2,37.5
2013-14,86,N Illinois,29.8,30.7,35,28.3,30.6,29.5
2013-14,87,South Carolina,29.7,27.3,26,26.3,33,28.7
2013-14,88,UAB,29.6,32.7,31,26.5,31.4,40.6
2013-14,89,Arkansas St,29.6,24.3,26,25,32.9,33
2013-14,90,Oklahoma,29.5,32.7,44,27.8,30.9,44.8
2013-14,91,Florida Atlantic,29.4,18.3,20,28.8,29.9,35.7
2013-14,92,Tennessee,29.4,22.7,23,27.8,31.2,40.8
2013-14,93,Nebraska,29.3,29.7,16,30.9,27.2,27.7
2013-14,94,Vanderbilt,28.9,29,19,33.8,24,27.5
2013-14,95,Iowa,28.8,25.7,30,32.8,24.8,32.8
2013-14,96,S Florida,28.8,33,31,26.2,32,34.3
2013-14,97,Alabama,28.8,30.3,30,27.5,30,24.3
2013-14,98,Bowling Green,28.6,28.7,33,24,31.5,34
2013-14,99,Kentucky,28.5,27.7,38,30.3,26.4,33.5
2013-14,100,E Michigan,28.2,23,29,25,30,25.7
2013-14,101,C Michigan,28.1,20,14,22.8,31.1,32.5
2013-14,101,Kansas,28.1,26.3,36,29.2,26.8,25.2
2013-14,103,USC,27.8,29.3,30,27.6,28,35.5
2013-14,104,Wisconsin,27.2,35.7,26,28.2,26.2,20.6
2013-14,105,UMass,26.9,21,19,29.2,25,37.1
2013-14,106,Florida,26,28.3,25,27,25.2,22.2
2013-14,107,Arkansas,25.8,26,29,22,29,38.6
2013-14,108,Ohio St,25.7,20.7,24,24.7,26.6,23.2
2013-14,109,Louisiana,25.3,29.3,21,25,25.4,30.5
2013-14,110,LSU,25,23,20,21,29,27.5
2013-14,110,Florida Intl,25,27,28,30,20.8,30.8
2013-14,112,Texas St,24.8,30.3,31,24.2,25.3,30.5
2013-14,113,Rice,24.8,20.7,16,25,24.6,30.8
2013-14,114,UTEP,24.3,19.3,24,24.2,24.4,31.3
2013-14,115,Miami OH,23.8,20.3,27,24.8,23.1,41.7
2013-14,116,Kansas St,23.8,26,28,23.9,23.6,23.9
2013-14,117,Stanford,22.2,18,18,22.1,22.3,28.5
2013-14,118,Minnesota,21.3,26,30,20.7,21.8,26.3
2013-14,119,Auburn,20.2,18,27,21.6,18.7,21.7
2013-14,120,Boston College,19.8,20.7,28,16.8,22,40
2013-14,121,Georgia Tech,16.9,22.3,17,15,18.5,13.8
2013-14,122,Air Force,14.8,18.7,20,13.8,16,11.7
2013-14,123,New Mexico,14.8,16,17,13.2,16.3,12
2013-14,124,Army,13.3,14.7,11,11.8,14.1,9.1
2013-14,125,Navy,10.9,6.7,7,13.3,9.8,13.2
2014-15,1,Washington St,64.3,62,49,63.8,64.8,59
2014-15,2,E Carolina,49.2,53,68,50,48.6,42.6
2014-15,3,California,46,49,60,47,45.2,51.8
2014-15,3,Texas Tech,46,47.3,57,46.4,45.7,55.6
2014-15,5,Colorado,45.4,34,31,46.2,44.7,35.4
2014-15,6,UL Monroe,44.1,51.3,48,45,43.4,40.1
2014-15,7,Akron,44,39,42,48.2,40.5,35.2
2014-15,8,Iowa St,43.5,43,41,43,44.2,34.7
2014-15,9,W Kentucky,42.8,42.7,42,35.5,49.1,34.8
2014-15,10,UMass,40.9,31.3,29,40.8,41,26.9
2014-15,10,Baylor,40.9,45,52,41.6,40.4,35
2014-15,12,West Virginia,40.8,44.7,45,37.4,43.3,39.9
2014-15,13,Southern Miss,40.8,32,42,38.6,42.7,40.4
2014-15,14,Arizona,40.3,32.3,50,45.3,35.3,30.8
2014-15,15,Idaho,40.3,35.3,37,37.2,42.8,35.5
2014-15,16,Kent St,40.2,44.3,45,41.5,38.6,30.4
2014-15,17,Tulsa,40.1,34,32,39,41.2,35.8
2014-15,18,TCU,39.9,38.7,37,41.8,38,35.5
2014-15,19,UNLV,39.8,42.7,39,42,38.3,38.4
2014-15,20,Bowling Green,39.5,31,41,41.6,38.1,28.6
2014-15,21,Texas A&M,39.3,32.7,35,35.4,42.1,36.8
2014-15,22,Northwestern,39.1,38,42,41.2,36.6,33.2
2014-15,23,Oregon St,38.8,42,47,39,38.6,48.4
2014-15,24,North Carolina,38.7,36,46,38,39.1,35.4
2014-15,25,New Mexico St,38.6,36.3,43,43,35,34.2
2014-15,26,San Jose St,38.5,32.3,31,43,36,42.2
2014-15,27,BYU,38.5,39.3,48,38.4,38.6,35.3
2014-15,28,Penn St,38.2,37,50,39.7,36.5,34.1
2014-15,29,Old Dominion,38,41.7,50,34.8,40.7,46.8
2014-15,30,Fresno St,37.8,38.7,38,34.8,39.8,53.4
2014-15,31,Miami OH,37.8,36,38,40.4,35.7,23.8
2014-15,32,Cincinnati,37.8,35.3,37,40.2,35.7,37.3
2014-15,33,Tulane,37.5,43.7,40,36.8,38.2,32.8
2014-15,34,Florida St,37.2,34,48,33.7,40.3,32.1
2014-15,35,Virginia,37.1,32.7,38,31.7,43.6,43.3
2014-15,35,Purdue,37.1,40,35,40.2,33.4,36.5
2014-15,37,South Carolina,36.7,31.7,34,33.2,40.2,29.7
2014-15,38,Georgia St,36.1,39,47,40.6,32.3,33.6
2014-15,39,Hawai'i,36.1,26,39,37.5,34.7,43.3
2014-15,40,Illinois,36,39,47,39.7,32.3,38
2014-15,41,SMU,35.8,27.7,33,31.8,39.8,51.9
2014-15,42,Duke,35.8,35,33,35.5,36,34.2
2014-15,43,Arizona St,35.7,34.3,34,37.8,34.1,35.2
2014-15,44,Notre Dame,35.6,29.7,26,33.5,37.4,33
2014-15,45,Virginia Tech,35.4,29.7,25,39.8,31,33.1
2014-15,46,USC,35.4,37.7,39,38.2,33,27.8
2014-15,47,Tennessee,35.3,26.7,22,36.7,34,29.4
2014-15,47,Houston,35.3,33,25,37.5,33.2,40
2014-15,49,Arkansas St,34.8,36.7,31,30.8,37.7,29.6
2014-15,50,Temple,34.7,37,38,34.4,35,35.6
2014-15,51,Colorado St,34.4,39,35,29.2,38.1,34.6
2014-15,52,Clemson,34.1,30.3,37,32.8,35.3,37.3
2014-15,53,Kentucky,33.8,29.7,29,32.7,35.2,28.5
2014-15,54,Marshall,33.7,43,37,36.5,31.3,37.5
2014-15,55,UCF,33.6,38.3,53,34,33.3,31.1
2014-15,56,Buffalo,33.6,25,27,32.5,34.4,31.6
2014-15,57,UCLA,33.5,32,24,33.7,33.3,30.2
2014-15,58,Louisiana Tech,33.3,27.7,28,33.5,33.2,37.8
2014-15,59,Mississippi,33.2,32,27,34.3,32,38.2
2014-15,60,Ball St,33.1,30.3,29,35.8,31.3,39.1
2014-15,61,Iowa,33,33,31,34,32,28.8
2014-15,61,Mississippi St,33,37.7,51,29.8,36.2,33
2014-15,63,Memphis,32.6,36.7,46,33.4,32,30.8
2014-15,64,Louisville,32.4,33.3,44,33.8,31.4,33.8
2014-15,65,Boise St,32.2,26.3,35,28.4,36,36.2
2014-15,66,Wyoming,32.2,37.7,44,31.4,32.8,38.7
2014-15,67,Texas,32.2,30.7,25,33,31.4,33.2
2014-15,68,Kansas St,32.1,35.3,49,30.5,33.7,23.8
2014-15,69,Texas St,32,32.7,32,30.4,33.3,24.8
2014-15,69,Kansas,32,29.3,27,36.6,28.2,28.1
2014-15,71,Maryland,31.9,25,27,35.6,29.3,32.7
2014-15,72,S Alabama,31.7,34.3,37,33.8,29.9,33.3
2014-15,73,Oregon,31.6,38,38,32,31.3,31.6
2014-15,74,Syracuse,31.5,25.7,20,34.8,28.8,30.8
2014-15,75,Wake Forest,31.5,33.3,36,30,32.7,35.3
2014-15,76,Alabama,31.4,30,36,31.7,31.1,28.8
2014-15,77,Michigan St,31.3,31.3,42,26.8,35.8,30.6
2014-15,78,Ohio,31.3,24.3,26,33.4,29.5,33.5
2014-15,79,S Florida,30.6,38.7,39,30.3,31,28.8
2014-15,80,Oklahoma St,30.5,29,27,34.4,27.7,37.3
2014-15,81,Nevada,30.4,22,29,32.4,29,35.3
2014-15,81,Florida Atlantic,30.4,28.3,19,28.4,31.9,29.4
2014-15,83,Vanderbilt,30.4,37,30,30.1,30.8,28.9
2014-15,84,Missouri,30.3,31.7,19,31.8,29,31.7
2014-15,85,Toledo,30.2,22.3,27,30.8,29.7,30.5
2014-15,86,Miami,30.1,37,33,30.5,29.7,30.1
2014-15,87,NC State,29.9,19.3,28,33.8,26,35.5
2014-15,88,Oklahoma,29.7,22.3,37,27,32,29.5
2014-15,89,C Michigan,29.7,37.3,45,32,28,28.1
2014-15,89,UTSA,29.7,32,29,29.3,30,34.3
2014-15,91,Middle Tenn,29.4,25.7,17,26.6,31.7,31.3
2014-15,92,Stanford,29.3,22,26,30.2,28.6,22.2
2014-15,93,Troy,29,27.3,34,32,26.5,41
2014-15,94,Washington,28.9,35,40,25.5,31.9,32.1
2014-15,95,Utah,28.8,33.7,29,33.4,25.6,33.4
2014-15,96,Arkansas,28.7,23,23,26.4,30.3,25.8
2014-15,97,W Michigan,28.6,30.7,38,29.8,28,35.9
2014-15,98,UConn,28.5,22.7,14,30.3,26.4,37.4
2014-15,98,N Texas,28.5,30,43,24.6,31.8,30.9
2014-15,100,App State,28,21.3,20,26.3,29.2,39
2014-15,101,Rutgers,27.9,31,20,29.2,27,35
2014-15,102,Louisiana,27.8,28,31,30.8,25.7,25.3
2014-15,103,Utah St,27.6,21,12,29.6,26.4,34.8
2014-15,104,Florida,27.4,23.7,28,31.6,23.8,26
2014-15,105,Nebraska,27.3,33,51,22,32.7,29.3
2014-15,106,Ohio St,27.3,25.7,23,31.9,23.3,25.7
2014-15,107,Michigan,27.2,27,33,26.3,28.4,30.4
2014-15,108,N Illinois,27.2,32.3,28,25.5,27.9,29.8
2014-15,109,Rice,27.1,29.3,26,26.6,27.4,24.8
2014-15,110,UAB,26.9,28.3,22,28.2,25.8,29.6
2014-15,111,Indiana,26.8,27.3,24,26.8,26.8,40
2014-15,112,San Diego St,26.7,24.7,27,24.2,28.4,33.2
2014-15,113,E Michigan,26.4,31.3,23,23.5,28,28.2
2014-15,114,Auburn,25.8,31.3,23,21.3,30.3,20.2
2014-15,115,Florida Intl,25.7,20.7,25,28.2,22,25
2014-15,116,Georgia,24.7,23.7,24,23.7,25.7,34.8
2014-15,117,Pittsburgh,24.5,22.7,36,26.8,22.2,31.9
2014-15,118,Wisconsin,22.5,29.3,27,17.7,26.7,27.2
2014-15,119,UTEP,22.1,22.3,24,19.2,24.6,24.3
2014-15,120,LSU,21.5,19,14,22.3,20.7,25
2014-15,121,Minnesota,19.7,23,33,14.2,25.2,21.3
2014-15,122,Boston College,18.5,16,20,19.5,17.5,19.8
2014-15,123,Air Force,16.7,17.3,10,13.6,18.9,14.8
2014-15,124,Georgia Tech,14.4,14,12,16.2,13.3,16.9
2014-15,125,Georgia So,13.6,14.7,19,14,13.4,3
2014-15,126,New Mexico,12.4,12,7,12.5,12.3,14.8
2014-15,127,Navy,10.3,6.3,7,14,7.7,10.9
2014-15,128,Army,8,5.3,7,9.8,6.8,13.3
2015-16,1,Washington St,57.8,56,53,54.4,60.1,64.3
2015-16,2,Texas Tech,46.9,46,56,48.2,46,46
2015-16,3,Purdue,42.5,49.7,58,45.3,39.2,37.1
2015-16,4,Bowling Green,42.4,35.3,34,41.6,42.9,39.5
2015-16,5,Cincinnati,42.3,43,31,38.6,45,37.8
2015-16,6,Illinois,42.3,45.3,41,42.6,42,36
2015-16,7,California,41.8,47.7,37,37.8,44.6,46
2015-16,8,Arizona St,41.5,42.3,52,38.5,44.5,35.7
2015-16,9,Boise St,41.4,40.7,40,41.4,41.4,32.2
2015-16,10,UMass,41.3,25.3,22,43,39.5,40.9
2015-16,11,Duke,40.3,44.7,40,39,41.1,35.8
2015-16,12,Mississippi St,40.2,45,42,39.2,41.2,33
2015-16,13,TCU,40,36.3,47,36.8,42.3,39.9
2015-16,14,Idaho,39.9,37,31,37.2,42.2,40.3
2015-16,15,Oklahoma St,39.8,47,45,40.2,39.5,30.5
2015-16,16,BYU,39.8,41.7,56,38.4,40.7,38.5
2015-16,17,E Carolina,39.6,42,51,35.2,43.3,49.2
2015-16,18,W Kentucky,39.6,46,46,39.8,39.4,42.8
2015-16,19,UCLA,39.2,36,41,39.7,38.9,33.5
2015-16,20,Middle Tenn,39,36.7,39,36.4,40.9,29.4
2015-16,21,Georgia St,38.9,34,29,41.2,37.3,36.1
2015-16,22,Buffalo,38.7,46,40,44.8,33.7,33.6
2015-16,23,Mississippi,38.4,33,35,37.2,39.7,33.2
2015-16,24,C Michigan,38.3,34.7,30,39.4,37.4,29.7
2015-16,25,Southern Miss,37.8,35.3,39,36.2,38.8,40.8
2015-16,26,Tulsa,37.7,38,44,35.7,39.4,40.1
2015-16,27,New Mexico St,37.7,39.7,36,39.8,36.1,38.6
2015-16,28,Louisiana Tech,37.5,37,38,35.6,38.9,33.3
2015-16,29,Old Dominion,37.4,43,42,35.8,39.2,38
2015-16,29,Kansas,37.4,37.7,35,38.3,36.2,32
2015-16,31,Texas St,37.2,33.3,32,36.4,37.8,32
2015-16,32,Memphis,37,31,37,39.4,35.3,32.6
2015-16,33,Ball St,36.9,33.7,40,39.4,34.8,33.1
2015-16,34,Florida Intl,36.7,34,33,34,38.3,25.7
2015-16,35,UL Monroe,36.6,34.3,26,32,38.9,44.1
2015-16,36,Texas A&M,36.4,38.3,48,35.7,37.2,39.3
2015-16,37,Marshall,36.3,34.3,36,30.4,40.6,33.7
2015-16,38,Colorado,36.3,36.7,38,32.8,38.7,45.4
2015-16,39,UCF,35.9,34,27,34.4,37.2,33.6
2015-16,40,Indiana,35.8,38.7,52,34.8,36.7,26.8
2015-16,41,Arizona,35.6,33,24,32.6,37.7,40.3
2015-16,42,Virginia,35.5,37.7,38,34.7,36.4,37.1
2015-16,42,Troy,35.5,34.3,28,34.5,36,29
2015-16,44,Nebraska,35.2,28.3,19,38.3,31.7,27.3
2015-16,45,Clemson,35.1,40.3,47,35,35.1,34.1
2015-16,46,Miami,34.8,31,32,31.2,37.4,30.1
2015-16,47,Iowa St,34.7,27,39,34,35.3,43.5
2015-16,48,Louisiana,34.3,35.3,38,32.8,35.5,27.8
2015-16,48,Wake Forest,34.3,31,35,37.2,31.8,31.5
2015-16,50,Toledo,34.3,28.7,29,35.3,33.2,30.2
2015-16,51,E Michigan,34.1,33,36,37,31.2,26.4
2015-16,52,Tulane,33.8,34.3,41,37,31.2,37.5
2015-16,53,Oklahoma,33.8,35,43,32.8,34.6,29.7
2015-16,54,N Texas,33.3,27.7,29,30.3,35,28.5
2015-16,54,Maryland,33.3,38.3,38,35.6,31.3,31.9
2015-16,56,Hawai'i,33.2,30,16,33.7,32.7,36.1
2015-16,57,West Virginia,33.1,39.7,51,27,39.2,40.8
2015-16,58,USC,33.1,32,33,31.6,34.6,35.4
2015-16,59,Florida St,33,37.7,48,34.2,31.8,37.2
2015-16,60,Minnesota,32.8,31,30,32.7,33,19.7
2015-16,61,Florida Atlantic,32.8,34,36,33.5,32,30.4
2015-16,62,Fresno St,32.5,38.7,33,30.8,34,37.8
2015-16,63,UTEP,32.4,30.7,16,40.5,27.7,22.1
2015-16,64,Kentucky,32.3,29.7,26,31,34.5,33.8
2015-16,65,Wisconsin,32.2,27.3,29,31.4,33.2,22.5
2015-16,66,Rice,32,34.3,26,30,33.7,27.1
2015-16,67,Michigan,31.9,38.7,31,28.1,36.3,27.2
2015-16,68,NC State,31.9,33,28,33.2,31,29.9
2015-16,69,Miami OH,31.9,27.7,23,32.6,31.3,37.8
2015-16,70,UNLV,31.8,37.7,34,32.6,31.2,39.8
2015-16,71,Louisville,31.8,30,26,32.8,31,32.4
2015-16,72,Ohio,31.5,26.7,29,28.8,33.4,31.3
2015-16,73,Charlotte,31.5,26.7,26,31.2,31.7,
2015-16,74,Michigan St,31.4,33,39,29.1,33.7,31.3
2015-16,75,Temple,31.4,38.3,42,25.3,35.9,34.7
2015-16,76,Penn St,31.1,40.3,42,29.4,33,38.2
2015-16,77,Missouri,31,28.3,27,30.8,31.2,30.3
2015-16,78,W Michigan,30.9,29,27,34.2,28.6,28.6
2015-16,79,Washington,30.8,25,34,29.2,32.5,28.9
2015-16,79,Utah St,30.8,39.7,45,27.6,33.1,27.6
2015-16,81,Vanderbilt,30.6,25.3,34,30.8,30.5,30.4
2015-16,82,SMU,30.5,23.7,22,31.2,29.8,35.8
2015-16,83,Houston,30.4,34.7,46,27.3,34,35.3
2015-16,84,Virginia Tech,30.3,34,38,31.2,29.6,35.4
2015-16,85,Alabama,30.1,27.3,25,36.3,25.4,31.4
2015-16,86,UTSA,30,23.3,23,26,34,29.7
2015-16,87,S Alabama,29.7,26.7,27,29,30.3,31.7
2015-16,88,Colorado St,29.7,28.7,42,27.8,31,34.4
2015-16,88,San Jose St,29.7,31,19,26.8,31.7,38.5
2015-16,90,Notre Dame,29.6,34,38,26,32.7,35.6
2015-16,91,Arkansas,29.5,28.7,26,26.6,31.6,28.7
2015-16,92,Baylor,29.3,23.3,18,30.4,28.4,40.9
2015-16,93,Oregon St,29.2,28,25,28,30.2,38.8
2015-16,93,Rutgers,29.2,27.3,33,28,30.6,27.9
2015-16,95,Oregon,29.2,32.7,35,29.5,28.8,31.6
2015-16,96,North Carolina,29.1,34,36,28.2,29.7,38.7
2015-16,97,Florida,28.9,29.3,25,31,26.9,27.4
2015-16,98,Kent St,28.8,27,24,27.4,30,40.2
2015-16,99,Tennessee,28.5,26.7,30,32.8,24.2,35.3
2015-16,100,Arkansas St,28.3,29.3,29,24,31.3,34.8
2015-16,101,Akron,28.1,26.3,30,29,27.4,44
2015-16,102,Northwestern,28,26,33,29,27,39.1
2015-16,102,South Carolina,28,31.3,30,27.7,28.4,36.7
2015-16,104,N Illinois,27.9,27.7,21,30.6,26.3,27.2
2015-16,105,Kansas St,27.3,25.3,25,28,26.5,32.1
2015-16,106,Pittsburgh,27.1,27.3,21,31.8,23.7,24.5
2015-16,107,Utah,27.1,22.7,16,26.6,27.7,28.8
2015-16,108,UConn,26.8,20.7,17,28.8,25.4,28.5
2015-16,109,Iowa,26.5,25.3,33,27.3,25.7,33
2015-16,110,Syracuse,26,22.7,26,24.5,27.8,31.5
2015-16,111,Nevada,25.6,18,13,29,23.1,30.4
2015-16,112,Georgia,25.3,24.3,23,24.3,26.2,24.7
2015-16,113,Ohio St,25,20.7,31,26.6,23.2,27.3
2015-16,114,Wyoming,24.5,22.3,25,25,24,32.2
2015-16,115,LSU,23.2,31.7,23,21,25.3,21.5
2015-16,116,S Florida,22.9,26,34,22.6,23.1,30.6
2015-16,117,Auburn,22.8,19.3,16,23.2,22.5,25.8
2015-16,118,Stanford,22.7,18.3,21,23.6,21.9,29.3
2015-16,119,App State,22.4,23,26,23,22,28
2015-16,120,Texas,21,21,21,21.2,20.8,32.2
2015-16,121,Boston College,20.9,24.3,13,21.4,20.4,18.5
2015-16,122,San Diego St,17.6,12.7,12,15.7,19.3,26.7
2015-16,123,New Mexico,17.6,13.7,22,15.8,19.3,12.4
2015-16,124,Georgia Tech,17,13.3,18,14.5,20,14.4
2015-16,125,Air Force,12.5,14,15,11.8,13,16.7
2015-16,126,Georgia So,9.8,11.3,8,8.8,10.6,13.6
2015-16,127,Navy,9.7,16.7,18,9.4,9.9,10.3
2015-16,128,Army,8.2,12.3,18,7,9,8
2016-17,1,Texas Tech,52.9,46,47,57.6,49,46.9
2016-17,2,California,51.8,52.7,48,48,55.5,41.8
2016-17,3,Washington St,51,51.3,51,49.5,52.5,57.8
2016-17,4,E Carolina,47.4,36,34,46.8,47.8,39.6
2016-17,5,Purdue,46.6,42.3,45,47.3,45.8,42.5
2016-17,6,Syracuse,43.3,41,61,44,42.7,26
2016-17,7,Clemson,42.4,42.7,57,47,39,35.1
2016-17,8,Middle Tenn,41.9,37,51,38.5,43.6,39
2016-17,9,Houston,41.4,49.7,34,40.6,42,30.4
2016-17,10,E Michigan,41.3,40.7,47,37.2,44.1,34.1
2016-17,11,Mississippi,41.2,47,48,41.5,40.8,38.4
2016-17,11,Virginia,41.2,38.7,36,41.4,41,35.5
2016-17,13,UCLA,41.2,36.7,30,42.3,40,39.2
2016-17,14,Kansas,38.8,41.3,44,38.8,38.8,37.4
2016-17,15,SMU,38.5,40,46,38.8,38.3,30.5
2016-17,16,New Mexico St,38.4,30,25,37.6,39,37.7
2016-17,17,Cincinnati,38.1,38,38,37.3,39,42.3
2016-17,18,Troy,38,37.3,41,37.4,38.4,35.5
2016-17,19,Duke,37.9,43.3,50,36.6,39,40.3
2016-17,20,Marshall,37.8,38,35,39.5,35.8,36.3
2016-17,21,TCU,37.8,31.3,28,42.3,33.2,40
2016-17,22,Baylor,37.6,39.3,40,39,36.6,29.3
2016-17,23,Southern Miss,37.4,34,42,42.8,33.6,37.8
2016-17,24,Missouri,37.2,35.3,26,35.5,39.2,31
2016-17,25,Louisiana Tech,37.2,45.3,40,32.8,39.1,37.5
2016-17,26,Bowling Green,37,22.7,21,34.6,39,42.4
2016-17,27,C Michigan,36.9,39,50,34.2,38.9,38.3
2016-17,28,Northwestern,36.8,33.7,36,35.8,37.8,28
2016-17,29,North Carolina,36.8,37,39,38.3,36,29.1
2016-17,30,Georgia St,36.6,35.3,37,39,34.7,38.9
2016-17,31,Memphis,36.4,38,49,35.7,37.2,37
2016-17,32,Arizona St,36.2,41.7,60,32.4,39.3,41.5
2016-17,33,Ball St,36.1,44.7,34,41,33.3,36.9
2016-17,34,UMass,35.9,40.7,38,36.2,35.7,41.3
2016-17,35,Oklahoma St,35.8,31,33,37.7,34,39.8
2016-17,36,USC,35.6,40.3,54,34.3,36.7,33.1
2016-17,37,Indiana,35.1,30.7,40,32.9,37.7,35.8
2016-17,38,Texas A&M,35,39.3,48,34.7,35.3,36.4
2016-17,39,N Texas,34.7,37,40,39,31.6,33.3
2016-17,40,W Kentucky,34.6,30.7,30,34.2,35,39.6
2016-17,41,Charlotte,34.5,40.3,44,37.6,31.8,31.5
2016-17,41,Rice,34.5,42.7,48,33,35.7,32
2016-17,43,UCF,34.3,49,48,33.6,34.9,35.9
2016-17,44,Idaho,34.2,28.3,31,31.8,35.4,39.9
2016-17,44,Tulsa,34.2,34.3,39,33.8,34.4,37.7
2016-17,46,NC State,34,33,31,34.8,33.2,31.9
2016-17,47,Florida Intl,33.9,27.3,23,34.7,32.8,36.7
2016-17,48,Texas St,33.9,30,27,27.2,39.5,37.2
2016-17,49,Miami,33.8,35.7,34,35.4,32.6,34.8
2016-17,50,Colorado,33.7,35.7,38,36,32.3,36.3
2016-17,51,Iowa St,33.6,32,44,31.8,35.8,34.7
2016-17,52,Oregon,33.5,34,29,34,33.2,29.2
2016-17,53,Louisville,33.5,31.7,27,28,38.3,31.8
2016-17,54,Texas,33.5,38.7,39,33.8,33.2,21
2016-17,55,Utah St,33.3,22.7,23,31,35.2,30.8
2016-17,56,N Illinois,33.1,30.3,23,31.8,33.9,27.9
2016-17,57,Fresno St,33,22.3,19,30.4,35.2,32.5
2016-17,57,Buffalo,33,32.7,36,35.6,30.8,38.7
2016-17,57,Toledo,33,29.7,26,35,31.6,34.3
2016-17,60,Akron,32.5,29,27,32.6,32.5,28.1
2016-17,61,UConn,32.5,27.3,31,31.7,33.4,26.8
2016-17,62,Notre Dame,32.3,34,39,33.7,31,29.6
2016-17,62,Arkansas,32.3,32,31,31.3,33.3,29.5
2016-17,64,Ohio,32.3,34.3,47,33,31.9,31.5
2016-17,65,Florida St,32.2,28,27,32.2,32.1,33
2016-17,66,Hawai'i,32.2,31,31,28.2,34.6,33.2
2016-17,67,Michigan St,32,28.7,46,29,35.6,31.4
2016-17,68,San Jose St,31.8,32.7,25,33.2,30.7,29.7
2016-17,69,Florida,31.5,33,25,33,30.6,28.9
2016-17,70,South Carolina,31.5,35,43,29,34,28
2016-17,71,Ohio St,31.5,29,33,32.3,30.5,25
2016-17,72,Virginia Tech,31.4,33.3,34,32.2,30.9,30.3
2016-17,73,West Virginia,31.3,25,26,30.3,32.3,33.1
2016-17,74,Mississippi St,31.3,25.7,27,32,30.7,40.2
2016-17,75,Boise St,31.2,32.7,51,27.8,34.1,41.4
2016-17,76,Vanderbilt,30.8,37,46,29.6,31.7,30.6
2016-17,76,BYU,30.8,23.7,15,30.8,30.9,39.8
2016-17,78,Nebraska,30.8,38.7,42,28.9,33,35.2
2016-17,79,S Alabama,30.6,33,26,27.8,33,29.7
2016-17,80,Florida Atlantic,30.5,30,35,33.6,27.8,32.8
2016-17,81,Illinois,30.4,39.7,54,34,26,42.3
2016-17,82,Arkansas St,30.3,34.7,26,27.2,32.6,28.3
2016-17,83,Georgia,30.3,23,21,29.8,30.6,25.3
2016-17,84,UL Monroe,30.1,25.7,14,28.5,31,36.6
2016-17,85,Utah,30,31.3,24,29.8,30.1,27.1
2016-17,85,Nevada,30,28.7,23,31.8,28.5,25.6
2016-17,87,Washington,29.7,31,38,32.5,27.3,30.8
2016-17,88,Oklahoma,29.5,20.7,28,29.3,29.7,33.8
2016-17,89,Oregon St,29.4,24.3,20,27.7,31.4,29.2
2016-17,90,Tennessee,29.3,31.3,38,26.7,32,28.5
2016-17,91,UTSA,29.2,32.3,26,29,29.3,30
2016-17,92,Temple,29.1,31.3,49,22.7,34.6,31.4
2016-17,93,Old Dominion,28.8,27,20,28.2,29.1,37.4
2016-17,94,Michigan,28.5,30,38,28.6,28.2,31.9
2016-17,95,Alabama,28.2,22,32,36.2,22.3,30.1
2016-17,96,Rutgers,28.1,25,40,25.8,30.8,29.2
2016-17,97,Miami OH,28,26.7,31,30.4,26.3,31.9
2016-17,98,Penn St,27.9,28,29,25.9,30,31.1
2016-17,99,Wyoming,27.8,30.7,33,29.2,26.7,24.5
2016-17,100,UTEP,27.8,23.7,18,29,26.4,32.4
2016-17,101,S Florida,27.8,24.3,32,29.2,26.3,22.9
2016-17,102,Colorado St,27.7,20.7,36,26.4,28.6,29.7
2016-17,103,W Michigan,27.3,28,28,29.6,25.9,30.9
2016-17,104,Wake Forest,27.1,26.7,29,24.5,29.7,34.3
2016-17,105,Louisiana,26.8,17,22,29.6,24.9,34.3
2016-17,106,Maryland,26.1,27.3,35,25,26.9,33.3
2016-17,107,App State,25.7,27.7,33,23,28,22.4
2016-17,108,UNLV,25.5,25,22,24,26.8,31.8
2016-17,109,LSU,25.4,27.7,29,26.3,24.2,23.2
2016-17,110,Arizona,25.1,21.7,8,22,28.8,35.6
2016-17,111,Kentucky,24.8,30.7,34,24.3,25.3,32.3
2016-17,112,Minnesota,24.7,23.7,20,24.5,24.8,32.8
2016-17,112,Kansas St,24.7,17.3,20,18.8,28.9,27.3
2016-17,114,Pittsburgh,24.3,22,29,19.8,28.7,27.1
2016-17,115,Kent St,24,28.7,37,30.8,19.5,28.8
2016-17,116,Iowa,23.8,18.7,24,24.2,23.5,26.5
2016-17,117,Stanford,23.5,19.7,18,22,24.9,22.7
2016-17,118,Wisconsin,23.1,19,14,24,22.4,32.2
2016-17,119,Boston College,23,21.7,23,23,23,20.9
2016-17,120,Tulane,22.9,24.7,19,21.4,24.2,33.8
2016-17,121,Georgia So,22.6,28,21,26,20.7,9.8
2016-17,122,Auburn,22.3,22.7,27,22.7,21.6,22.8
2016-17,123,San Diego St,17.7,15.3,14,19.2,16.8,17.6
2016-17,124,New Mexico,13.3,9,6,10.2,15.6,17.6
2016-17,125,Georgia Tech,12.6,11.3,14,14.2,11,17
2016-17,126,Navy,11.8,12.3,12,8,14.3,9.7
2016-17,127,Air Force,11.6,7.7,10,9.6,13,12.5
2016-17,128,Army,9.3,5.3,4,14.3,7.4,8.2
